sampler,nfe,err_l2
ddim_quad,12,7.914401986155178
ddim_quad,12,5.384794681340754
ddim_quad,12,8.310487294145787
ddim_quad,12,9.773163761419198
ddim_quad,12,12.591099614094274
ddim_quad,12,10.98399137852087
ddim_quad,12,12.240617750568997
ddim_quad,12,10.9207447075332
ddim_quad,12,6.671380485620427
ddim_quad,12,12.115730220757698
ddim_quad,12,12.277885179980004
ddim_quad,12,6.656594679274866
ddim_quad,12,8.524743690032775
ddim_quad,12,7.420336771954488
ddim_quad,12,9.905910483413535
ddim_quad,12,4.935145827774491
ddim_quad,12,4.415783858420601
ddim_quad,12,9.713060096308883
ddim_quad,12,9.435335960634726
ddim_quad,12,5.867741602659309
ddim_quad,12,12.073394990293137
ddim_quad,12,8.990611191846913
ddim_quad,12,8.75394093707378
ddim_quad,12,6.996860044316816
ddim_quad,12,10.105502256052304
ddim_quad,12,5.9282129854848264
ddim_quad,12,10.953503945342801
ddim_quad,15,5.9144556856769706
ddim_quad,15,5.703447731397336
ddim_quad,15,4.613346422957355
ddim_quad,15,3.9936516167647595
ddim_quad,15,16.552423835401722
ddim_quad,15,9.714295216165153
ddim_quad,15,5.527178305056963
ddim_quad,15,8.623765016521538
ddim_quad,15,8.556536407175665
ddim_quad,15,7.585764575701069
ddim_quad,15,8.98248535018399
ddim_quad,15,9.37389706497535
ddim_quad,15,5.631246578537295
ddim_quad,15,4.417045258776899
ddim_quad,15,10.304704851957899
ddim_quad,15,8.604985571292334
ddim_quad,15,12.74703567365892
ddim_quad,15,9.47719402708798
ddim_quad,15,13.715881703183578
ddim_quad,15,3.5300937019987835
ddim_quad,15,11.382939974345115
ddim_quad,15,7.475482742041537
ddim_quad,15,8.122469386948772
ddim_quad,15,4.82009379411854
ddim_quad,15,7.932353496953181
ddim_quad,15,8.558408455203821
ddim_quad,15,8.245727264337894
ddim_quad,15,6.423301004437882
ddim_quad,15,9.910490521641306
ddim_quad,15,5.77015162571798
ddim_quad,15,6.2642559749714275
ddim_quad,15,3.3526628369439595
ddim_quad,15,9.85862801604198
ddim_quad,15,7.9588982755748265
ddim_quad,15,7.274736809821189
ddim_quad,15,9.025786737225474
ddim_quad,15,3.2765315099315746
ddim_quad,15,6.422451543974417
ddim_quad,15,3.9170802482059077
ddim_quad,15,6.829028937939877
ddim_quad,15,7.842787443219583
ddim_quad,15,10.22624490417235
ddim_quad,15,9.575308426298133
ddim_quad,15,10.095614600388592
ddim_quad,15,8.801513205105048
ddim_quad,15,5.302412419452254
ddim_quad,15,10.040104978221859
ddim_quad,15,9.125671660539663
ddim_quad,15,5.050562526264863
